Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,CERS3,NEIL3,KPNA2,HOXC13,USH1G,ATAD2,HOXA10,PRKCE,INMT,CLIC5,HECW2,BTBD11,TGFBR2,CACNA2D2,NKX1-2,CABYR,ADAMTS8,VEGFD,PREX2,PHACTR1,SLC6A4,SLC1A1,FOXF1,LIMCH1,ABCA8,UTRN,SCN7A,TMEM100,CLDN18,TSKU,GPD1L,CITED2,PTPRM,RECK,ADH1B,SLC7A11,OGN,SLIT3,LRRK2,DSC1,STXBP5L,OGDHL,NR0B1,KPRP,PAX3,DDAH1,KCNQ5,SALL1,SLC6A11,PEBP4,LEFTY2,LRP8,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,DIRAS2,CRTAC1,JAKMIP3,CBR3,SERTM1,PRDM16,SLC47A2,SHISA9,CAPN3,NECAB2,FRRS1L,RUNDC3A,F2RL2,POPDC3,CHP2,PTPRN2,LRP1B,IGSF10,SELE,ABCC2,SLC38A11,SYNDIG1,ABCA4,PROK2,GREM2,HOXA9,SYT2,AGTR2,NTRK3,CHGA,ELAVL2,FLG,CCNA1,PRB4,CLDN8,CCDC190,DEFA5,OBP2B
TCGA-56-A62T-01,6488,1647,2193,992,1208,767,12238,739,641,4674,6,1149,60,47,206,2601,3149,73,299,1290,8,9,74,184,5,59,122,2941,25,2303,7,10,5,16461,616,1597,2066,547,14,56250,28,2430,113,63,88,2374,2673,5,45,321,658,825,553,2,2,1929,28,1340,2243,5189,1081,173,107,225,410,193,372,3819,48,141,362,13,257,3210,1129,1388,54,64,847,11,112,35,243,7381,2,95,5,53,1,7,1195,124,44,9,1,1281,415,0,0
TCGA-58-8386-01,2904,626,1195,1881,1311,173,10139,342,83,3674,31,707,1118,3896,1133,1682,12764,3837,0,179,641,384,392,774,283,779,705,3872,463,5343,643,525,7441,8323,1972,6942,3040,463,2500,651,233,4585,12876,1749,0,119,0,87,120,1582,63,0,2386,1294,25,1680,3,1236,1989,41882,1435,67,5026,6,20,37,492,24,0,298,19,2,43,21,772,113,331,5,653,86,34,16,72,54,27,22,2,41,442,68,2,1,58,2686,0,2,51,0,0
TCGA-58-8387-01,3609,3675,974,798,240,239,10505,75,23,3354,17,175,91,129,100,108,1053,51,11,17,2,9,42,62,52,239,90,141,8,933,33,37,47,878,783,1566,336,156,299,363,6,58,395,4,1,366,0,1,6,261,205,66,42,30,1,527,333,344,114,1722,169,5,19,60,15,0,10,4,0,20,6,370,15,21,24,3,76,4,51,62,27,6,29,1033,16,10,5,115,1,1,1,21,6,6,0,2,274,1,1
TCGA-58-8388-01,1455,1317,465,39,1386,273,3864,256,39,2608,5,459,545,997,583,594,4409,1024,3,484,198,216,391,204,287,227,475,2004,284,4750,723,383,1519,3444,567,2211,4928,623,1467,235,127,3294,3841,4,10,225,1,1,74,1627,236,71,166,329,15,631,1,365,740,11569,136,13,936,91,23,21,183,18,227,353,3,206,17,92,32,0,182,98,1059,487,21,11,77,35,8,38,1,69,253,7813,0,144,109,21,1,9,6,0,3294
TCGA-58-8390-01,1995,3601,481,399,2982,237,7915,195,120,3817,134,649,181,141,315,373,2708,118,4,640,31,31,209,391,33,214,321,1768,77,5263,133,27,110,3704,513,2052,1975,326,76,605,62,2854,811,224,114,248,36,7,248,838,253,362,7,62,9,870,53,476,1029,5426,123,64,113,29,81,3,43,30,48,134,4,338,16,634,102,4,88,355,1959,268,205,12,159,60,22,46,83,83,46,24,19,0,88,12,1,586,25,0,65
TCGA-58-8391-01,5758,4083,1540,1205,4475,315,9583,118,395,2780,206,539,43,79,1258,1844,2178,227,81,860,14,32,36,287,5,235,385,521,14,4161,120,35,13,5438,712,777,269,398,98,7461,16,84,492,12,2,1888,1534,23,1,294,476,0,0,34,0,4111,695,65,228,6058,193,80,95,542,907,372,44,75,165,132,241,208,8,391,241,34,74,480,368,36,99,9,280,52,22,3,40,15,8,10,96,0,201,296,2,3235,2,0,5
TCGA-58-8392-01,3353,2336,1152,4250,3133,292,14405,457,1135,4063,464,1025,151,305,389,3597,1561,354,25,922,39,87,109,142,412,407,145,1338,63,4923,58,96,400,11305,1063,1258,811,647,158,4191,15,336,1601,77,102,97,25,105,149,1552,409,1,3,221,2,1270,740,567,568,4517,1895,118,606,437,339,163,99,659,0,150,222,2059,41,190,658,305,89,348,1273,152,103,7,32,111,11,9,56,128,217,7,86,1,320,525,0,181,2718,0,1
TCGA-58-8393-01,2515,1672,662,2627,1469,450,10195,244,44,4254,250,872,432,1304,702,3724,6159,846,55,1017,117,121,144,1424,133,244,470,2289,208,3797,242,301,1568,13466,1029,2405,1813,356,863,10222,35,743,4299,24,82,265,727,93,0,645,55,275,682,188,6,2240,91,1660,746,7515,340,171,529,557,764,6,610,708,5,282,5,95,1363,858,125,236,311,53,238,97,13628,623,66,3208,22,16,46,79,49,44,127,0,268,138,0,2721,52,0,0
TCGA-58-A46J-01,5579,4374,2062,546,3661,287,19564,172,83,6767,217,968,1660,1382,775,50,5801,882,6,282,598,252,216,170,88,304,903,1060,234,2781,288,632,1464,2456,2005,3195,1463,333,2182,371,89,1853,3814,16,479,300,1,1,35,896,463,0,7,871,21,1927,588,577,1036,14209,314,0,594,16,168,2,146,19,2,251,17,30,34,16,54,3,254,16,1278,955,22,9,56,2424,40,53,28,273,230,138,11,0,100,41,1,90,3728,0,0
TCGA-58-A46K-01,2032,1058,725,1647,1356,945,8707,89,86,1007,169,319,44,81,195,2947,1399,78,4,2062,20,36,36,246,9,58,345,2321,12,3006,50,19,39,7859,751,429,395,226,54,8142,11,255,406,24,388,92,3260,303,7,284,222,503,135,0,7,2858,709,822,304,3318,94,824,13,2040,1197,31,598,432,555,125,79,1067,80,3264,475,505,316,258,364,37,14369,12182,193,3743,2,0,33,59,1,14,519,5,429,2296,0,2064,2260,0,0
TCGA-58-A46L-01,4913,6713,1606,3754,1636,319,23201,937,1231,8835,187,1428,153,348,1513,2349,4700,154,177,308,129,35,265,245,1243,100,241,891,180,11517,323,58,15,4253,3006,1459,1585,856,305,1751,131,1240,1011,362,32,601,8,44,26,522,135,45,793,6,5,1892,2158,828,1195,4909,248,5,56,200,203,31,202,50,8,1011,10,240,349,453,109,1136,199,36,1652,244,126,46,205,36,3,28,90,76,1,81,13,4,609,1652,31,83,107,0,2
TCGA-58-A46M-01,3665,3502,1187,499,1589,556,12303,54,326,5439,510,666,51,69,328,2846,1705,268,193,5683,7,130,38,80,17,40,1199,176,12,2896,17,23,164,8935,1648,539,529,781,10,7145,23,92,197,1,8,685,1085,128,19,139,540,692,722,0,0,2833,1241,261,157,3400,80,5004,3,1083,689,27,373,340,64,170,89,1041,74,457,42,92,138,10,169,17,4378,45,354,142,1,7,54,25,2,6,272,7,115,1139,0,3172,5838,0,0
TCGA-58-A46N-01,4210,2434,1528,5858,618,360,17161,146,1045,3664,486,542,59,18,299,2757,1334,66,5,898,26,170,87,44,177,57,90,159,5,3359,6,2,57,5409,760,528,135,280,12,9973,4,168,288,20,597,406,56,97,9,590,456,4,1,1,0,1741,5,19,123,2889,227,27,20,800,547,146,38,155,76,83,86,2583,171,98,62,16,26,384,573,90,154,2148,43,56,6,2,15,64,0,2,38,1,435,973,1,98,3547,0,0
TCGA-60-2695-01,7633,7358,1843,968,25,410,9852,11,5,8757,185,1019,550,1672,519,451,4145,610,0,225,442,128,284,258,49,403,257,2726,157,5610,586,430,1502,2142,1009,3686,1142,522,1500,396,50,723,2378,19,603,699,22,0,8,4089,341,111,2,413,21,2826,114,3312,3156,8308,147,111,476,77,44,112,73,79,1939,198,8,12,64,15,256,4,438,231,237,227,137,3,335,80,22,15,22,607,33,23,42,394,5,153,1,100,28,0,51
TCGA-60-2696-01,3289,3079,663,798,2454,333,5173,181,71,2576,2,1605,1141,1723,792,1002,5882,759,481,185,287,238,223,276,722,429,368,1295,96,2866,338,577,3404,7085,1791,2475,1006,382,729,4149,100,1171,2083,0,1,59,795,0,1,868,305,1,3,563,24,2641,6,504,2479,10917,1054,0,738,18,137,3,82,123,4,113,18,0,90,23,3,3,168,1,177,116,269,19,34,18,166,10,4,24,129,24,15,1,12,5,0,16,26,0,0
TCGA-60-2697-01,1413,947,683,149,56,160,5691,2,19,2647,122,1327,2043,3899,1205,442,14972,5327,35,411,540,401,1172,725,21,943,933,7084,836,11428,1140,290,5309,7262,3187,6056,4063,927,6863,2218,692,5222,20418,5,15,157,790,0,0,4199,112,0,82,5099,49,1101,92,1980,5295,39067,104,91,11460,96,87,8,736,37,5,578,48,18,49,357,182,177,776,10,248,6467,60,31,297,1163,74,120,34,179,1655,471,197,5,33,145,1,391,69,0,0
TCGA-60-2698-01,5720,1677,1028,1213,343,166,13250,703,383,3529,153,1472,1395,1716,679,984,7843,1652,193,627,215,283,305,491,102,690,413,2411,295,3810,271,198,3830,12116,1863,5096,1783,396,1466,1489,90,1685,4259,31,38,230,0,41,15,1257,257,8,204,1354,23,1169,19,1877,2810,15825,1234,18,2958,125,113,19,283,352,1,131,58,8,883,12,508,415,403,62,285,1143,39,16,72,75,72,29,9,101,821,22,96,22,186,394,0,52,251,0,2
TCGA-60-2703-01,2835,2403,606,67,30,193,6946,10,5,3747,61,391,53,99,537,57,3875,57,33,103,5,9,174,160,7,177,139,955,85,2235,66,41,27,2710,777,1678,996,543,17,317,10,166,174,21,0,632,1,1,168,1014,94,23,46,4,0,966,6,522,3797,2950,538,1,39,10,37,1,17,9,1,41,24,3,4,104,359,4,54,21,1852,3,38,1,127,68,25,4,18,55,0,48,8,7,26,475,0,76,5,0,1
TCGA-60-2704-01,2176,1496,771,435,1154,794,7395,273,184,4654,330,1159,1434,2125,1897,413,13472,1775,47,204,244,202,768,659,138,663,834,4253,1340,12815,1023,362,4412,5245,1637,6579,3505,1757,4717,1938,455,5926,11823,110,19,324,21,16,12,2839,861,76,92,612,9,973,771,2107,8182,13415,401,47,1368,188,55,20,239,94,0,285,70,817,96,353,100,41,592,128,1131,628,90,40,414,52,28,207,23,61,808,161,3,11,218,296,0,377,15,0,0
TCGA-60-2706-01,4238,6881,950,34,0,1704,24642,0,20,5649,455,793,447,612,533,4201,5018,376,76,5205,132,84,132,147,90,158,180,2216,188,2324,233,221,574,25725,1057,2441,795,500,751,24450,359,760,1359,1,2225,48,15979,0,20,676,27,2,3,179,14,1598,22,4716,1477,2211,29,204,266,1448,1013,13,95,90,6670,63,830,55,57,5619,72,31,143,269,739,102,6795,8,115,6670,9,11,94,68,95,34,1373,9,7,71,3,1420,9,1,0
TCGA-60-2708-01,2469,1529,565,1477,929,202,6602,201,339,2749,72,601,53,61,929,1488,5200,43,16,75,40,9,123,258,24,251,297,1222,19,2284,12,197,17,5697,713,1247,1821,515,5,998,180,1561,230,177,19,70,2,45,8,566,313,40,312,6,2,584,257,659,1490,4947,1380,59,273,71,81,6,43,11,6,110,19,24,28,2904,884,29,154,8,278,43,37,17,844,54,9,29,12,44,1,6,13,9,30,58,0,40,269,1,2
TCGA-60-2710-01,4784,5831,1214,5590,5074,380,12137,155,294,7718,243,881,1221,1317,1292,520,7037,3031,6,369,157,134,268,459,212,243,288,3818,294,16634,531,156,1973,11166,2261,3041,1886,517,1653,13101,132,1587,6983,486,807,137,48,425,1,4146,503,42,24,1366,16,7115,625,698,1902,12363,3356,92,3661,242,321,15,373,103,6,136,103,628,24,173,66,49,340,202,758,111,23,13,126,57,7,25,10,52,478,55,4,2,221,186,1,503,186,0,1
TCGA-60-2711-01,3854,5732,1142,1455,690,257,11983,151,617,3057,588,1577,498,271,1090,1107,3642,143,4,421,47,66,383,113,169,258,339,850,86,5555,304,220,223,5610,1741,1361,1311,337,921,1706,28,499,903,27,2,212,3,31,24,5261,1821,19,21,49,2,840,444,422,441,4435,507,11,133,270,94,2,42,26,23,77,12,1179,69,57,484,38,164,140,873,52,13,10,46,4,5,16,59,155,24,12,80,59,178,23,0,12,1213,0,0
TCGA-60-2712-01,3597,1765,832,1358,115,187,4865,86,18,3322,318,604,851,818,804,430,6212,436,5,477,74,99,159,291,25,343,417,1177,119,5106,356,166,633,3800,962,4001,2184,846,1374,267,137,1244,2274,5,7,498,0,82,31,641,233,1,15,224,10,776,1066,592,1207,5037,129,2,1464,35,61,2,99,18,3,183,7,24,95,59,28,8,266,138,199,244,65,17,324,40,10,18,252,24,58,73,1,26,4,17,5,2,10,0,0
TCGA-60-2713-01,2472,2601,1117,894,2468,231,12069,531,215,3824,302,604,324,358,1429,350,8079,113,2,140,30,25,297,557,37,132,356,1266,76,9568,314,78,20,12277,1069,2357,3008,941,33,1296,80,1632,1178,86,13,20,1,55,13,2124,846,102,7,9,14,2089,109,746,2439,3261,904,23,11,129,62,3,44,16,98,92,9,135,39,187,548,9,372,62,113,40,23,3,563,22,26,29,44,14,0,12,40,6,42,663,1,5,9,0,0
TCGA-60-2714-01,3644,2146,736,161,0,437,10005,0,125,7725,0,1150,400,649,1829,46,11431,344,3,15,82,24,91,145,12,547,307,10760,67,1499,113,141,561,6134,3044,5048,1966,284,382,1535,35,446,1846,5,2,17,0,0,0,5433,1846,0,2,317,4,872,2,360,645,89791,109,1,467,8,37,4,368,2,1,104,29,2,157,46,0,44,181,1,114,106,27,16,89,475,33,7,2,36,177,20,47,1,6,34,0,5,29,0,1
TCGA-60-2716-01,2542,2430,674,6085,3694,208,6513,1,212,1877,3,505,192,240,506,3534,1635,479,14,157,68,20,197,90,47,813,130,1085,23,5334,135,9,296,5073,10793,1481,931,256,1146,425,15,242,504,67,1,2886,0,16,64,1535,189,53,333,114,6,826,9,829,471,6851,189,5,560,63,121,2,50,147,0,1131,0,23,80,43,2,3,523,115,144,10,9,8,15,3153,2,4,1,25,13,5,0,1,240,27,1,42,3299,1,1
TCGA-60-2719-01,8147,5453,1472,809,2249,155,14907,540,182,7932,517,1784,349,752,1459,1369,4536,789,47,253,133,74,161,254,241,844,324,2059,122,3241,138,150,945,7661,3115,2028,885,465,395,654,30,438,2221,12,11,110,0,0,60,3576,512,2,40,580,10,1389,1173,1434,346,13640,2335,24,905,7,99,6,136,120,11,61,2,1199,79,24,68,65,212,10,270,157,33,3,41,60,21,5,26,279,98,23,3,2,8,33,0,9,2919,0,0
TCGA-60-2720-01,3167,758,485,256,849,36,5151,532,100,1285,245,264,577,257,335,1001,2286,397,147,25,122,39,103,55,6,408,236,401,198,1227,201,76,413,5540,474,795,478,196,485,202,56,454,838,1,16,330,10,4,6,1066,82,72,155,944,13,479,94,468,1550,14388,1613,3,1622,68,123,1,140,9,0,3,17,17,59,232,212,78,149,9,31,119,12,16,178,230,15,26,27,20,141,55,72,10,3,177,0,17,12,1,0
TCGA-60-2721-01,1689,2684,304,3547,5032,223,6621,74,1729,2544,204,952,208,280,382,553,3963,97,10,83,27,60,185,154,39,325,163,417,63,4690,95,95,15,5926,1459,3153,1939,609,361,243,80,1568,940,54,43,94,0,1,64,566,97,8,3,9,10,532,277,402,594,2350,161,4,5,22,110,0,39,125,2,168,8,28,65,404,6,199,206,38,1647,23,68,15,168,27,12,24,26,885,2,13,5,6,215,8,0,1300,7076,0,1
TCGA-60-2722-01,6350,3209,2005,7528,2935,117,14723,496,852,3400,134,1178,20,75,595,2015,1003,559,53,361,20,61,60,250,21,79,1856,542,32,3317,9,9,28,4736,1891,706,1166,269,6,7045,11,484,134,719,2,53,7,74,7,447,410,141,287,4,2,5937,137,481,383,3113,1569,25,65,1558,840,57,231,29,70,62,40,137,32,149,27,55,172,32,303,155,96,7,73,1008,9,12,22,11,3,10,27,1,185,10213,2,1874,24,0,1
TCGA-60-2723-01,6376,3421,1580,2758,1306,238,18385,32,98,4556,276,726,100,209,424,1468,4142,129,261,3326,9,40,48,286,7,285,207,4990,11,6022,64,90,59,7386,822,4418,696,432,54,10934,10,98,1735,24,903,16,185,26,2,1411,662,22,1,186,3,2521,558,489,1610,4765,641,1584,430,116,288,18,181,382,1,10,117,354,18,2152,468,113,158,514,529,51,605,3,215,34,12,198,5,95,22,4,30,45,81,263,0,5,3197,0,0
TCGA-60-2724-01,4804,2963,1170,2149,4757,253,15569,115,1091,3708,537,910,51,11,513,1154,24742,38,1214,250,7,5,173,437,3,301,151,333,17,1497,19,33,7,6589,1497,752,1218,505,1,585,344,2005,233,194,1,42,0,14,27,1808,433,66,651,3,69,770,513,220,852,10826,1147,1,12,91,63,4,67,99,3,72,17,17,243,344,372,0,303,4,288,47,297,16,247,1455,147,41,29,466,5,6,5,2,253,462,0,3,402,0,0
TCGA-60-2725-01,3270,2454,924,1865,1838,297,9196,207,273,2526,195,1299,1050,1413,738,925,6093,998,2,168,246,233,237,310,265,679,321,2327,582,4122,322,554,2314,2663,1200,4965,2140,480,2259,466,685,2482,5024,17,17,30,2,31,124,1753,156,0,3,601,8,367,84,2092,2901,11646,779,3,1285,56,148,22,129,14,159,126,9,121,20,50,238,12,490,79,443,927,27,5,132,58,67,40,27,64,531,37,5,34,12,75,2,18,338,0,0
TCGA-63-5128-01,2395,1082,877,2631,3524,251,8199,158,1103,3459,462,255,100,61,339,2557,1426,195,39,1133,5,61,99,151,85,314,78,1498,25,2431,48,14,73,4933,724,3082,1937,293,12,2176,11,236,3729,120,467,851,168,64,1,627,395,0,4,355,1,817,826,144,998,6467,466,71,297,182,79,6,480,151,13,108,52,464,63,763,24,20,55,198,1805,63,47,8,42,29,7,14,16,46,113,3,61,1,366,46,5,403,28,0,0
TCGA-63-5131-01,3865,4202,761,1762,2001,202,19479,12,147,3212,11,932,570,267,735,109,3054,325,38,549,55,171,264,101,27,742,182,635,207,4284,290,161,481,6420,3158,9285,954,186,980,1106,59,938,1004,23,30,97,0,1,540,674,10,0,2,165,19,622,125,2224,896,5086,120,4,511,174,67,22,43,18,0,48,16,94,36,11,61,36,85,107,1113,480,39,6,11,4962,30,18,16,681,97,30,21,2,4,6,0,0,5725,0,0
TCGA-63-6202-01,6763,4028,591,874,2,471,20974,1,8,7403,7,908,188,488,1668,119,13569,189,227,23,46,4,209,270,6,885,712,6254,86,5648,79,343,66,3396,3293,6214,1448,746,48,566,5,651,1531,2,4,73,1,0,1,4647,1124,1,2,578,1,520,3,594,1601,41749,135,0,197,7,27,15,63,3,0,45,30,33,135,50,44,0,184,1,57,56,60,3,121,289,23,15,11,34,6,17,1,2,7,289,0,0,0,0,1
TCGA-63-7020-01,1848,1516,939,948,645,132,3493,207,156,3279,253,549,315,314,453,952,5241,574,222,76,60,63,79,109,33,175,204,972,90,3005,130,98,325,6059,1616,2161,808,148,398,495,41,372,1644,14,889,308,43,17,3,1239,108,194,64,290,2,965,181,288,1979,4855,585,3,1281,10,24,92,148,83,127,107,3,3,14,63,3,593,105,1,304,221,54,3,88,104,3,47,5,46,46,30,6,2,51,716,0,484,1156,0,0
TCGA-63-7021-01,2460,2126,361,6644,6192,198,6485,740,347,3165,120,357,72,142,409,1358,1954,146,1,46,9,37,131,91,93,624,133,1341,52,4565,53,23,73,6019,794,930,874,346,71,1358,47,516,671,91,12,509,6,182,0,280,54,6,11,158,0,1904,270,423,449,3199,3051,95,300,116,131,1,30,273,1,159,8,18,76,105,208,9,168,3,33,126,60,213,161,146,11,19,9,12,4,33,2,2,76,0,2,35,155,0,4
TCGA-63-7022-01,749,1889,160,834,639,54,5277,24,18,1276,107,852,890,291,922,173,7598,179,2,137,96,12,245,193,14,226,453,1130,413,3258,728,100,67,6647,754,2141,1742,1021,987,418,88,2258,720,19,6,39,0,3,1,755,116,27,6,70,2,332,19,488,1752,3361,242,17,540,34,52,17,84,10,0,70,8,24,15,190,3,8,243,14,140,82,20,33,525,697,5,21,15,25,13,132,2,1,25,85,0,8,72,0,0
TCGA-63-A5M9-01,5857,5536,1624,2172,2452,615,14249,213,454,4579,601,1101,302,251,363,4545,3900,210,332,3452,51,101,117,178,20,237,239,13270,137,5130,210,252,264,8295,660,1964,1389,643,470,14749,19,365,1391,20,1898,390,2193,6,748,1401,361,224,60,191,3,3693,1151,554,999,3563,230,1326,213,481,1079,162,41,102,3325,184,322,533,84,2453,463,326,180,257,667,70,3323,29,544,5110,5,99,53,273,31,30,738,3,44,577,0,3405,2288,0,0
TCGA-63-A5MB-01,3977,3889,2520,2197,1555,317,10440,354,523,5571,193,912,296,578,565,437,1808,1034,101,1964,94,177,116,141,115,85,1832,4932,168,4262,109,156,1030,6701,1000,1380,2017,567,597,7691,237,991,1755,38,354,565,2065,163,9,574,181,1550,729,212,9,3761,2011,2165,1396,5316,280,434,291,1232,1310,8,891,1260,3274,314,145,1853,1739,1812,380,2717,500,697,536,112,221,17,975,4460,2,41,73,149,46,100,1611,2,168,364,0,5649,5340,0,0
TCGA-63-A5MG-01,1890,1042,638,1701,1426,76,3081,154,120,2389,149,354,211,262,687,1190,3189,197,21,55,26,14,151,112,11,307,254,871,210,2064,334,85,57,4336,1232,1641,865,220,298,291,87,438,606,5,13,11,1,1,7,430,211,0,0,51,38,341,8,211,1085,5814,746,3,609,16,282,0,67,18,14,390,3,0,20,14,0,2,121,0,318,79,46,10,71,63,11,12,32,94,5,39,2,29,8,40,1,537,339,0,0
TCGA-63-A5MH-01,3317,3052,2184,371,906,147,10950,428,59,3681,443,417,35,55,275,44,1106,84,60,154,5,8,43,68,13,460,171,1178,30,1600,0,3,32,3765,584,2274,421,284,4,773,20,1071,89,79,9,59,10,33,4,969,861,3,266,203,0,600,888,770,647,7731,901,6,58,2,189,4,14,81,33,102,18,249,16,175,374,4,26,0,7547,2994,41,27,24,2470,8,10,106,40,35,6,0,0,56,25,1,20,13,0,0
TCGA-63-A5MI-01,3941,2592,890,636,1674,264,24620,5,137,5110,354,660,59,109,676,926,2751,421,12,350,19,14,66,144,35,702,62,551,73,2057,71,33,51,9191,2078,2247,845,98,29,614,27,232,2136,19,13,20,13,2,17,1984,415,3,1,276,10,1000,168,483,726,3851,125,13,679,7,23,11,76,71,42,212,5,30,6,21,59,2,47,68,348,20,135,38,32,56,2,8,71,71,62,9,6,0,5,18,0,326,713,0,0
TCGA-63-A5MJ-01,6189,4576,2008,5343,3483,7,23756,612,467,7594,335,1995,73,114,799,4525,2919,190,74,1441,33,38,210,157,60,208,1215,410,13,5412,75,8,17,7241,1599,2583,1887,1141,2,10025,167,1540,256,38,28,274,1494,41,7,457,484,40,7,5,0,2347,500,261,1095,5264,213,150,10,911,445,194,234,129,41,53,48,443,58,1702,46,393,254,2,228,427,708,48,1373,744,3,20,37,36,7,6,146,12,346,1176,0,3212,2636,0,0
TCGA-63-A5ML-01,3022,2553,926,1093,285,552,9661,70,210,3574,302,526,146,285,428,1788,2894,722,230,3323,42,95,99,234,13,30,579,1902,94,4259,197,189,140,8206,1020,691,1230,400,153,10815,31,468,826,6,459,698,8806,56,3,549,112,399,247,49,1,5084,907,489,1002,5068,84,4666,323,1088,918,72,511,3259,269,202,432,3087,436,6431,83,2282,429,267,996,10,77,29388,1324,2524,0,13,95,81,29,12,972,2,52,2481,0,37,1,0,0
TCGA-63-A5MM-01,4759,3860,569,259,330,341,6516,3,67,2325,7,621,138,330,605,461,4652,43,6,66,22,10,229,88,9,59,121,422,460,2861,6,125,23,5106,455,3048,3278,472,1235,1832,159,877,536,0,1,8,5,30,0,948,442,39,8,12,7,782,162,236,9288,4461,1207,1,143,25,100,1,23,230,2,173,19,2,23,34,580,0,305,13,31,1421,70,19,127,29,10,11,3,10,0,28,23,29,124,545,0,20,0,0,0
TCGA-63-A5MP-01,5653,6985,1126,4968,3880,290,13319,497,1157,5382,814,2177,844,879,1510,2815,6861,940,67,235,136,161,1289,233,217,704,3002,3966,368,11135,452,740,1100,7791,3477,4103,2529,750,1026,7318,108,1155,5362,249,255,3774,55,4,0,2879,862,209,0,984,29,3658,1163,1480,1376,10891,1440,265,1396,960,613,269,173,219,5,353,383,682,953,24,328,54,399,498,576,88,100,1297,124,126,16,32,62,37,224,127,92,274,45,1442,0,308,178,0,0
TCGA-63-A5MR-01,4755,2666,1378,1412,3093,372,8712,577,99,4498,192,507,24,33,127,1204,2404,62,10,57,19,5,29,104,38,124,83,451,12,1389,6,32,24,6732,381,649,729,221,6,239,11,84,478,7,4,362,0,91,7,131,191,52,331,11,1,986,945,153,372,4437,770,4,228,30,144,1,29,157,0,163,20,0,187,29,289,7,35,8,37,76,18,1,41,13,2,14,22,12,6,10,1,35,59,764,0,51,42,0,0
TCGA-63-A5MS-01,527,284,67,269,147,19,1153,70,26,624,62,280,177,396,178,124,2219,383,47,100,47,46,97,113,11,139,107,746,122,1598,215,44,691,572,266,1199,808,158,288,88,112,277,1600,0,14,108,2,0,7,378,207,1,77,261,6,377,258,233,875,2363,275,68,391,209,26,0,87,23,3,146,12,3,19,47,12,13,70,3,884,2,30,5,51,13,1,19,40,56,233,22,3,13,10,5,2,58,26,0,0
TCGA-63-A5MT-01,1178,1244,273,137,11,73,2786,27,21,2109,135,309,50,20,190,25,1683,69,136,119,15,7,83,34,5,139,150,904,65,1407,94,32,19,4357,639,1222,574,198,104,182,21,312,307,2,0,7,0,0,5,1342,137,2,0,30,0,885,785,114,844,1521,1273,0,197,96,61,0,27,31,0,85,5,6,6,23,27,6,66,1,421,281,131,8,64,29,2,4,41,47,19,37,7,0,0,9,0,10,4,0,0
TCGA-63-A5MU-01,2567,2652,1167,4165,3268,228,6076,37,2553,4456,183,1060,49,17,235,2533,357,54,436,1473,2,14,65,12,101,890,81,118,14,896,23,3,11,6496,1582,1237,258,299,11,19985,5,177,35,42,0,1399,1,21,98,411,32,5,331,0,0,2206,1444,70,128,2219,140,110,5,743,313,0,59,1395,0,151,718,326,25,187,26,374,38,108,276,68,70,381,32,2617,7,6,21,48,1,2,76,33,177,612,0,471,3318,0,2
